Sector,country_name,ISO_CODE,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Buildings,Kenya,KEN,0.6230476,0.6230476,0.692551,0.7119667,0.7210773,0.7420211,0.7504059,0.7869292,0.8696077,0.9642449,0.901281,0.8427545,0.7534036,0.7061513,0.8122534,0.8409114,0.8756752,0.8961431,1.0332643,1.2014726,0.9862885,0.7405991,0.8522184,0.8578433,0.8152313,1.0035384,1.0885747,1.0855661,1.2965389,1.4855539,1.4223696,1.1986565,1.0786169,0.7920457,0.9211787,1.0384667,0.9716616,1.0359478,0.9133142,1.1543551,1.1592328,1.0234646,1.1144064,1.0923995,1.2346333,1.4615658,1.537542613,1.607410513
Buildings,Kiribati,KIR,0.007833727,0.007833727,0.006911155,0.008990905,0.012571488,0.007713045,0.007207638,0.003674978,0.005618603,0.006213842,0.007736054,0.007433412,0.007381487,0.008638754,0.003884162,0.004244372,0.002922813,0.004320147,0.004556867,0.005382362,0.006098492,0.006991946,0.005127229,0.004270463,0.004722659,0.003634332,0.00331585,0.004276504,0.004084725,0.004253432,0.001737426,0.001876135,0.001732016,0.001414075,0.001590773,0.001670687,0.002121219,0.003274509,0.003152999,0.004784611,0.004932152,0.005733931,0.00564134,0.002948988,0.002846386,0.002114135,0.002114135,0.002114135
Buildings,Kuwait,KWT,3.3703592,3.3703592,3.646078,3.90258,3.6955981,3.3418194,3.603048,3.972361,4.548214,5.732891,5.018263,4.2165176,3.1068252,3.2997331,5.2078205,4.4000777,5.562556,8.516336,11.613936,13.5437494,0.1636573,0.0548853,0.2582674,0.2603156,0.2842933,0.3113719,0.3110476,0.3232979,0.3232979,0.3290943,0.3322579,0.3443815,0.3561099,0.3680359,0.3743631,0.4313504,0.434514,0.468046,0.517593,0.504552,0.486632,0.550271,0.566017,0.517332,0.546783,0.588951,0.597352619,0.605943444
Buildings,Kyrgyzstan,KGZ,3.258056,3.258056,3.403432,3.540744,3.657066,4.015038,3.993867,4.100791,4.210995,4.308179,4.647469,4.778619,4.857169,4.944323,5.086724,5.113743,5.174817,5.242601,5.294053,5.326793,4.372715,4.27754,4.493625,3.779851,2.0235258,0.577001,0.857402,0.671101,1.514754,0.596776,0.7496784,0.4825598,0.8484648,0.9730819,0.7485838,0.9837829,1.0316475,1.3182311,1.7131825,1.6849865,1.7324052,2.1033027,2.2234092,2.5274419,2.1989493,2.4469886,2.45790489,2.585067608
Buildings,Laos,LAO,0.139888233,0.139888233,0.123413792,0.160552341,0.22449056,0.137733052,0.12870768,0.065624487,0.100332241,0.110961671,0.13814398,0.037353797,0.037280262,0.043520192,0.026603891,0.029071019,0.033174619,0.04209504,0.044523177,0.052445202,0.059423,0.076063436,0.066794667,0.05573291,0.061356046,0.059021062,0.053996373,0.069449797,0.066335404,0.069074987,0.024785113,0.023942192,0.026523635,0.021654787,0.024360671,0.018699682,0.023749354,0.034225086,0.039911384,0.032997294,0.034014873,0.03954431,0.038816557,0.020642947,0.018163468,0.017709705,0.019669997,0.02093035
Buildings,Latvia,LVA,2.47446085,2.47446085,2.59982607,2.71900238,2.8319242,3.04174576,3.10349414,3.17882342,3.227322497,3.300609805,3.457814202,3.440243159,3.420562119,3.426620665,3.465625761,3.508384919,3.515285237,3.534388881,3.581469061,3.585207678,3.3111269,3.7353306,2.7276847,2.5752238,2.1494799,1.4353468,1.4154741,1.2248399,1.09291622,1.07270455,0.9729376,1.1213011,1.10809424,1.19508852,1.26377372,1.25072294,1.31567734,1.31224618,1.23911412,1.22136883,1.39047546,1.29954596,1.2240157,1.1823357,1.2076703,1.17960315,1.224253452,1.210408327
Buildings,Lebanon,LBN,1.0256469,1.0256469,1.1803186,1.2715804,1.5215876,1.482605,1.2319194,0.9171627,1.1063708,1.0582945,1.6175855,1.395021,0.4420109,0.699819,0.986441,1.192716,1.428207,1.511121,0.88396,0.5275214,0.5275214,0.886606,0.7051796,2.5751245,3.0458475,3.6424025,2.9659345,3.8040565,1.487913,1.853757,1.641652,2.109976,1.755989,1.013948,1.953299,1.309672,0.808844,0.3673719,0.82825,3.13366,1.166296,0.6784421,2.558061,1.707128,2.995467,3.125499,2.882694301,2.845225533
Buildings,Lesotho,LSO,0.030831984,0.030831984,0.030018048,0.030832517,0.031615372,0.034067897,0.02978583,0.028700339,0.025302844,0.028457217,0.027509924,0.023820262,0.027112419,0.027960002,0.026320337,0.026656205,0.021498958,0.028154401,0.012834053,0.026629483,0.021235822,0.028143624,0.023920822,0.024124134,0.024949341,0.023587237,0.023361964,0.025270977,0.023658882,0.023510957,0.031849284,0.029579227,0.02631534,0.032170149,0.033003674,0.032303411,0.027912187,0.037085961,0.03803067,0.025723315,0.071609889,0.02887621,0.030906144,0.077058876,0.09049932,0.08548955,0.087722901,0.093425093
Buildings,Liberia,LBR,0.431647504,0.431647504,0.420252047,0.431656167,0.442615057,0.47695148,0.41700166,0.40180427,0.35423972,0.3984006,0.38513891,0.30966337,0.35246062,0.3634803,0.3026836,0.306546832,0.193491094,0.183003904,0.2181782,0.18640566,0.084943085,0.070358859,0.059802023,0.060310354,0.062373292,0.058967999,0.070085682,0.075812962,0.070976812,0.070532688,0.063698709,0.069018195,0.06140255,0.07506358,0.077008598,0.07537456,0.083736472,0.083443165,0.085568921,0.068595643,0.071609889,0.077003301,0.08241631,0.107882421,0.11908909,0.11655478,0.119599687,0.127373945
Buildings,Libya,LBY,0.3664753,0.3664753,0.4441529,0.3793435,0.4222265,0.56253,0.545691,0.588397,0.74623,0.833067,0.756285,0.710494,0.54961,0.465543,0.528327,0.624321,0.566147,0.917847,0.911591,1.093161,1.313018,1.432403,1.500068,1.613122,1.805118,1.954603,2.087104,2.176439,2.204962,2.375212,2.410062,2.479509,2.538546,2.588093,2.4691,2.457836,1.64626,1.609558,1.753982,2.072062,2.118454,1.179475,2.102703,1.874484,1.606596,1.162673,1.138140213,1.194212691
Buildings,Lithuania,LTU,4.969766477,4.969766477,5.22866275,5.475290847,5.71684296,6.12561854,6.25722214,6.41161174,6.575061693,6.731780148,7.056062052,6.980683744,6.908866035,6.900632162,6.957702445,7.086949535,7.095566386,7.140631515,7.270020212,7.279673748,6.9222677,7.3117983,3.5423165,3.0042221,2.7325414,2.349425,2.0500374,1.733201,1.4577041,1.2610029,1.03140185,0.97750983,1.05437916,1.0911274,1.12266804,1.1912223,1.3205957,1.2948176,1.23252865,1.2007264,1.35941855,1.375722605,1.29913928,1.285963805,1.215527705,1.1003447,1.129182995,1.142287999
Buildings,Luxembourg,LUX,1.32938048,1.286555719,1.479056728,1.563124028,1.41821696,1.355048521,1.495071858,1.584481172,1.655086448,1.672585807,1.508201445,1.370241752,1.417109717,1.376202255,1.281261503,1.388541498,1.466114648,1.429569002,1.3415461,1.328758599,1.3069233,1.5773641,1.5024996,1.471703,1.4165463,1.4008628,1.585007,1.5557218,1.6463978,1.4827963,1.6770925,1.7338408,1.6647756,1.6973135,1.7315742,1.662832,1.6295081,1.5468091,1.6027386,1.6065625,1.6951821,1.4151437,1.5600425,1.5765645,1.3930539,1.5826136,1.552540205,1.609786107
Buildings,Macao,MAC,0.163202865,0.163202865,0.143991724,0.187310333,0.2619064,0.160688537,0.150158588,0.076562054,0.117054277,0.129455225,0.161168024,0.13073847,0.130480768,0.217601046,0.146321427,0.130819705,0.132698468,0.196443017,0.207775207,0.262225621,0.297115101,0.285238041,0.250480614,0.2368654,0.27610177,0.212475783,0.21598485,0.29168978,0.29187521,0.33155921,0.10905453,0.11013413,0.11051511,0.09383735,0.12992356,0.08414873,0.126663133,0.17112558,0.14824223,0.14298848,0.11338292,0.14499567,0.148796937,0.061928734,0.058241954,0.065190866,0.072406862,0.077046322
Buildings,Madagascar,MDG,0.26207135,0.26207135,0.255153186,0.262077206,0.268731166,0.289594158,0.254047841,0.244740989,0.215904409,0.242731719,0.234856267,0.182016092,0.191394971,0.233364287,0.212113087,0.240908553,0.139889525,0.250039297,0.256086617,0.200285512,0.140713061,0.20017415,0.181393155,0.185278833,0.21500255,0.213712909,0.213271765,0.231802861,0.217292293,0.215301339,0.269841538,0.279648833,0.28497688,0.358759894,0.400974796,0.385316652,0.323839503,0.32885232,0.282420041,0.22224883,0.26164627,0.31817729,0.35915892,0.38932428,0.41642095,0.41607952,0.42694929,0.454701984
Buildings,Malawi,MWI,0.092495934,0.092495934,0.090054023,0.092497673,0.094846201,0.102316136,0.095000276,0.091222844,0.081303064,0.09086711,0.089169568,0.096832424,0.158400026,0.108655307,0.074898941,0.088230034,0.08145793,0.09537988,0.08048438,0.104960648,0.078413542,0.129603602,0.109663967,0.113697365,0.1293259,0.120699491,0.122459355,0.133495111,0.123716995,0.125373206,0.125419863,0.121666808,0.114781898,0.141738226,0.16446645,0.183057215,0.162672304,0.167861711,0.171257091,0.13175634,0.14824155,0.144880304,0.146639429,0.129500151,0.13816409,0.1514504,0.15540693,0.165508741
Buildings,Malaysia,MYS,0.4086794,0.4086794,0.5138595,0.5544101,0.8589539,1.0394351,1.014834,1.1406995,1.2452365,1.336586,1.3372873,1.3999461,1.440179,1.505083,1.52072,1.462031,1.610304,1.67485,1.8650432,1.920264,2.0482045,2.4138341,3.3689461,2.6857177,3.8735771,4.1438096,5.4541543,4.5096818,4.0619306,4.2318551,4.3040664,4.2060388,4.5817096,4.0112698,4.2889356,4.6240379,5.2665803,6.7916775,6.2246532,5.5360679,8.8182075,7.8402925,7.5378434,7.6655613,7.2328318,6.6633971,6.860742394,6.961857559
Buildings,Maldives,MDV,0.004966029,0.004966029,0.004381188,0.005699598,0.007969422,0.004889522,0.004569125,0.002329666,0.003561795,0.00393914,0.004904105,0.003866118,0.003858502,0.004547855,0.010987408,0.013140116,0.011058207,0.014031659,0.014841083,0.017481756,0.019807672,0.019015768,0.016698699,0.027866503,0.046017007,0.059021062,0.053996373,0.055559931,0.066335404,0.069074987,0.034699142,0.033519171,0.057467835,0.05413705,0.040601142,0.024933028,0.043540359,0.074154528,0.07412107,0.0824934,0.08503727,0.09886074,0.097041457,0.064877585,0.059621564,0.058105407,0.064537111,0.068672318
Buildings,Mali,MLI,0.092495934,0.092495934,0.090054023,0.092497673,0.094846201,0.102203868,0.089357318,0.086100896,0.075908538,0.085371543,0.082529743,0.095281077,0.081337126,0.08387993,0.07896106,0.093296618,0.053747448,0.084463174,0.038502113,0.093203183,0.074325131,0.098502429,0.083722779,0.08443448,0.087322789,0.082555296,0.081766624,0.10108389,0.094635563,0.094043605,0.096030465,0.098679502,0.100666412,0.102653283,0.103977746,0.104971177,0.107951476,0.107620402,0.113912016,0.107289129,0.110931756,0.108282608,0.108282608,0.132124616,0.131899501,0.132941889,0.136414898,0.145282182
Buildings,Malta,MLT,0.1010806,0.1010806,0.0794387,0.122723,0.107264,0.0947081,0.1159718,0.1227886,0.1220322,0.0846766,0.0841093,0.078115,0.0715534,0.0686508,0.096287,0.0541378,0.0748342,0.0899145,0.0899145,0.0899145,0.0930062,0.0959088,0.101714,0.101714,0.101714,0.1078974,0.1491345,0.1281608,0.093963,0.1094215,0.0861546,0.0861546,0.0952406,0.1045157,0.1076074,0.0615219,0.0642354,0.0642354,0.0640463,0.0612383,0.1300328,0.0960475,0.1240214,0.1524017,0.1747672,0.1837587,0.197027798,0.200358347
Buildings,Martinique,MTQ,0.086495151,0.086495151,0.119770671,0.127122994,0.096010945,0.122245941,0.086632515,0.104154812,0.091473349,0.096132863,0.085356171,0.099290101,0.087492572,0.088042379,0.090547506,0.113801566,0.152266117,0.16977909,0.197655067,0.303100726,0.3280386,0.263448068,0.27261833,0.316855541,0.306300338,0.320592767,0.326040687,0.317952014,0.176508465,0.229993937,0.183563044,0.179144083,0.198304285,0.190545769,0.170095127,0.141817989,0.12976325,0.145343119,0.109264164,0.148311828,0.194298347,0.127216302,0.22414196,0.369089711,0.274173029,0.280461254,0.280461254,0.280461254
Buildings,Mauritania,MRT,0.138743452,0.138743452,0.135080677,0.138746057,0.142268538,0.153315787,0.134557542,0.129624197,0.114360675,0.128564678,0.12440772,0.108873342,0.130857534,0.118007607,0.172632677,0.161688937,0.080186713,0.146118183,0.172962865,0.206124107,0.139393891,0.198616063,0.551186827,0.568974176,0.587921309,0.566745451,0.561681784,0.607302923,0.568214508,0.564773073,0.52069395,0.483522675,0.412744683,0.515259679,0.451594114,0.528167615,0.391318127,0.352786415,0.257264831,0.232110962,0.24248349,0.260445019,0.278580846,0.262361518,0.294690435,0.289974563,0.297549934,0.316891369
Buildings,Mauritius,MUS,0.0470631,0.0470631,0.0470631,0.0628092,0.0597175,0.0597175,0.0691364,0.0785553,0.0910749,0.0910749,0.0721652,0.0628092,0.0565539,0.0627463,0.0625484,0.065712,0.081357,0.0964465,0.1019104,0.1135124,0.1190774,0.1219083,0.1246132,0.1336363,0.1304098,0.1333755,0.1362064,0.1421378,0.1483302,0.154224,0.1632558,0.1600922,0.1629854,0.1718831,0.1810407,0.18717,0.1772212,0.1678023,0.1680002,0.1707673,0.1768969,0.1766993,0.1765645,0.1825592,0.1914559,0.1975137,0.188138729,0.197166914
Buildings,Mexico,MEX,12.1631131,12.1631131,13.0071838,13.7739705,14.4052858,16.966017,17.8504237,18.0958347,19.2110397,20.4122315,23.4974354,24.3721761,26.267437,24.7781487,25.3699432,26.3121179,25.8527864,27.2660674,27.6483474,27.0101089,25.9232231,27.108853,29.0054408,29.6276865,30.5501183,30.7011163,30.8813053,30.8761185,31.9160683,30.2348666,32.8082342,32.2679526,32.2289886,31.5038656,32.3848366,31.8534206,32.7009376,32.3268516,32.6051574,31.7600264,32.3263837,32.28826,33.1308654,31.6847212,31.876489,32.284536,34.38795433,33.3638785
Buildings,Moldova,MDA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12.3986212,7.4879804,3.3194445,3.84003955,3.43293995,3.40732085,2.13505305,2.0605307,1.79179272,1.59743248,1.26083434,1.30869675,1.46034095,1.6346525,1.8864414,1.735204645,1.77100549,1.49692298,1.31869796,1.3750453,1.45490932,1.40131217,1.37940163,1.37802078,1.2781725,1.25880098,1.303512783,1.254892465
Buildings,Mongolia,MNG,0.582867628,0.582867628,0.519128637,0.668965794,0.935378773,0.57388706,0.536282582,0.273435329,0.418050202,0.462341098,0.57559973,0.46692245,0.54056366,0.63104174,0.42566241,1.903144,2.995497,2.4531935,2.262846,2.6430735,1.865749,2.0176674,1.2643791,1.2206591,1.1619728,0.863462,0.81922455,0.6332926,0.4985033,0.7478093,0.7865476,1.0021836,0.88987065,1.07736515,1.0070614,1.5489589,1.3151634,1.7630052,1.6614853,2.3431061,2.156007,2.5395832,2.5106266,3.0243679,2.3953379,1.9220714,2.696144309,2.858260902
Buildings,Morocco,MAR,1.1145922,1.1145922,1.2254377,1.2943407,1.4068992,1.5763852,1.7565197,1.9957614,2.1334879,2.3121734,2.2743462,2.2292182,2.3325872,2.4142822,2.4979872,2.6463241,2.698587,2.840102,2.394753,2.54029,2.4543056,2.804607,3.0916301,3.3893035,3.601163,3.754657,3.853464,4.039937,4.264856,4.5428316,4.6086663,4.786244,4.9424436,5.0378763,5.3891789,5.6478601,6.0053263,6.4198288,6.7779574,7.1480349,7.3854934,7.7459904,8.2178524,8.6733023,9.0183008,9.0233116,8.727261457,8.993376447
Buildings,Mozambique,MOZ,0.5641956,0.5641956,0.5843915,0.5819283,0.6806041,0.5814351,0.6469364,0.8526061,0.6858221,0.6947768,0.8819861,0.6298945,0.6142852,0.6560133,0.5857207,0.7621734,0.8206068,0.8206068,0.824952,0.7788024,0.2341797,0.149276,0.1641453,0.180128,0.1549335,0.1987999,0.2290735,0.2918712,0.1723021,0.1533291,0.3413115,0.1974942,0.1877744,0.2002942,0.2094247,0.1958565,0.1837023,0.1993486,0.1687025,0.192745,0.1927084,0.196354,0.1580929,0.1599062,0.2896411,0.4297005,0.48743363,0.513200805
Buildings,Myanmar/Burma,MMR,0.9190341,0.9190341,0.9220559,0.7801426,0.8055059,0.6080705,0.4602529,0.4192858,0.3686004,0.277683,0.2902921,0.063816,0.0827522,0.0704079,0.0678053,0.0369164,0.0433735,0.031038,0.0310941,0.0249944,0.0120979,0.0093831,0.2124353,0.4045295,0.5308702,0.5688145,0.5086549,0.5723311,0.7997198,1.0439301,0.6411538,0.6592653,0.5059273,0.7080677,0.7643896,0.7541378,0.7785369,0.7715229,0.747384,0.7477987,0.5649193,0.7470197,1.755993,2.3287922,2.8732411,3.2212498,3.320328393,3.5007561
Buildings,Namibia,NAM,0.493311958,0.493311958,0.480287533,0.493321393,0.505846003,0.54508758,0.47657288,0.45920393,0.40484576,0.45531372,0.44015842,0.38112528,0.43379845,0.44736022,0.42112421,0.426499312,0.343983901,0.45047066,0.41069066,0.42607157,0.33977295,0.5745391,0.6758113,0.6721063,0.833502,1.1063411,0.6401055,0.6626277,0.676611,0.6130936,0.6093153,0.8209364,0.6943256,0.7443948,0.7843768,0.693646,0.7245232,0.7638514,0.9061234,0.9500565,1.0164599,1.0435129,1.1095896,1.1971547,1.2693513,1.3422561,1.373753968,1.394247338
Buildings,Nepal,NPL,0.0696679,0.0696679,0.110579,0.1106017,0.0916693,0.10751,0.1076068,0.1139567,0.1137588,0.1296471,0.1381413,0.1246667,0.1381706,0.1704753,0.1940455,0.2182837,0.2485402,0.2418532,0.2783785,0.285986,0.3527288,0.436343,0.5094725,0.5729366,0.6587591,0.7582723,0.8557882,0.9833581,1.0298933,1.1436888,1.1381743,1.3164521,1.2389937,1.3440877,1.186852,1.200172,0.9860737,0.8521635,0.7843298,0.9040454,0.952281,0.9997292,1.0614391,1.1381285,1.2625635,1.0986937,1.32331253,1.407164648
Buildings,Netherlands,NLD,40.0025267,40.21554174,47.35288711,48.4696945,43.06921106,46.18970137,51.23126816,46.37695419,48.05127226,49.82098043,46.4065789,42.17360349,38.31222866,39.12284678,39.72121653,43.95240003,43.27881957,42.92001557,38.93165902,38.27829719,38.70733643,43.88000224,40.88141195,42.94825744,40.19253988,42.40057194,48.42470814,41.40285727,39.83058541,38.0619611,38.1229471,39.7404996,37.7625334,38.6961386,38.6112856,37.1120193,36.2083058,33.1435495,36.1589138,36.0819696,41.8026365,33.5671263,35.6715071,36.9234373,29.0510867,30.9245348,31.19484798,30.82748342
Buildings,New Caledonia,NCL,0.51292392,0.51292392,0.452750177,0.58869041,0.82313296,0.50502106,0.47192847,0.24062386,0.3678852,0.4068598,0.5065274,0.41089287,0.27960203,0.28288108,0.19952933,0.20349776,0.154815112,0.224506467,0.222616285,0.279707653,0.316922612,0.342284908,0.317275196,0.2647319,0.27610177,0.212475783,0.20518566,0.263909162,0.25207393,0.262484236,0.09418334,0.0909805,0.09725331,0.07940092,0.10150278,0.077915374,0.118746657,0.17682953,0.16534676,0.17598571,0.18141275,0.21090307,0.207021527,0.109112443,0.102011988,0.093941092,0.104339459,0.111024995
Buildings,New Zealand,NZL,2.7584543,2.4345826,2.6857813,2.583347,2.5183962,2.9541196,3.0693595,3.0468763,2.8935726,2.7072209,2.8130521,2.5880693,2.688539,2.6089187,2.4321013,2.2803531,2.1665514,2.0256254,1.8389426,1.9803681,2.6433393,2.4294664,2.6228512,2.3555863,2.6977847,2.8184851,2.6978964,2.7953219,2.8528053,2.9009874,2.9697137,3.013106,3.096202,3.3782552,3.3085758,3.3748379,3.2613027,3.1473842,2.998192,2.7683403,2.8337241,2.9848747,3.1961405,3.0752878,3.2171141,3.155255,3.12642534,3.280540605
Buildings,Nicaragua,NIC,0.1915234,0.1915234,0.2007399,0.2042812,0.2169138,0.2165952,0.2480789,0.2609452,0.2200833,0.1633116,0.1981122,0.2167845,0.2135128,0.2389881,0.2198848,0.2571922,0.2702018,0.2389437,0.2134808,0.1918255,0.2070096,0.1560774,0.1651289,0.1679242,0.2312573,0.1669942,0.185921,0.1870081,0.1891827,0.2258534,0.2255369,0.2026878,0.2114326,0.2205913,0.3562813,0.3530423,0.3656595,0.3839835,0.400212,0.3618674,0.3949939,0.4013872,0.4223548,0.5013721,0.535516,0.6088231,0.638152526,0.653808595
Buildings,Niger,NER,0.123328076,0.123328076,0.120071988,0.123330428,0.126461324,0.136308732,0.120965083,0.116455206,0.102953364,0.115603413,0.112183836,0.104088285,0.168308398,0.20408183,0.11391119,0.119654663,0.182667738,0.224007977,0.281468136,0.311927283,0.136573718,0.17524763,0.13770322,0.17130784,0.164559763,0.146080417,0.174354771,0.196037158,0.187910394,0.207027862,0.0344579,0.026989,0.0300807,0.0395715,0.0395715,0.025039,0.0217406,0.018577,0.0154134,0.0154134,0.0183791,0.0225568,0.0971412,0.0480994,0.0540939,0.0598905,0.064090922,0.071274981
Buildings,Nigeria,NGA,0.8992237,0.8992237,1.0179432,1.1612019,1.2958157,1.486092,1.9433923,2.477828,3.0662626,3.0965708,3.6236662,4.2407623,4.771987,4.6770736,4.5887102,4.9916978,5.0854998,6.191438,5.699862,5.760607,4.2289997,4.1350467,5.068447,4.3870157,3.621055,3.852763,4.1643187,4.4186517,5.3446323,4.2208909,5.2094017,6.1624702,5.7850284,4.2320316,3.2593734,5.73704,5.237909,4.5188356,5.0916713,2.7894012,6.838174,6.9141123,8.1142945,8.630828,8.0395862,8.13419,8.036551869,8.744713081
Buildings,North Korea,PRK,0.0944766,0.0944766,0.110223,0.110223,0.188953,0.220445,0.220445,0.226773,15.421036,16.207996,17.388414,19.267873,19.313879,20.180027,20.463313,21.791308,21.426767,19.416927,19.831047,18.743865,17.018087,16.497974,15.921119,15.655782,14.819393,14.263807,12.659824,12.463406,11.654325,12.9939877,13.7641877,13.851609,13.204809,13.512705,13.818745,14.553744,14.9053105,12.1898966,13.5985102,10.570486,9.87668,6.80526,7.03302,4.798812,5.535562,4.164392,5.985025345,6.342078042
Buildings,Norway,NOR,7.4626576,7.019923091,7.030361141,6.63981669,5.053937141,4.670440692,5.676716698,5.814292075,5.702806269,6.086437387,5.413017305,4.807718024,4.23513794,3.8387288,3.597231159,3.880840934,4.068356437,4.182440091,3.847986847,3.389379902,3.869554843,3.864567447,3.610121633,3.477550803,3.6463926,3.597025797,4.242828,3.8998826,3.872277597,3.914918,3.3133781,3.7609345,4.1394805,4.2085903,3.9417535,3.5698993,3.556995,3.3004979,3.0403252,3.4181472,3.595727,3.3197917,3.3255818,3.119689,2.727144,2.5086473,2.35900243,2.395684137
Buildings,Oman,OMN,0.131528,0.131528,0.121894,0.102703,0.147607,0.279135,0.490913,0.282321,0.471647,0.577535,0.651339,0.587168,0.6160832,0.7838089,1.0230011,1.1771358,1.0012656,0.9474696,1.2185577,1.2241399,0.575891,0.647945,0.700836,0.7734509,0.866948,0.8491271,1.0396111,1.5700147,1.710221,1.288243,1.2067586,1.7748341,1.814926,1.739564,0.81948,1.628028,2.337307,2.033433,2.161708,2.341454,2.416501,2.467448,2.66969,2.799255,2.908684,3.017132,3.042475692,3.068949021
Buildings,Pakistan,PAK,4.4077307,4.4077307,4.5101938,4.7494664,4.5625316,5.2558066,4.9792386,5.1231642,5.4624983,5.7222729,5.7512196,5.3415838,5.6287575,6.3130309,6.7554816,7.178096,7.6391918,7.3746437,8.0896493,8.7993495,9.4984437,9.1160494,8.5342671,8.9202081,9.5849052,10.349351,10.556119,11.4659381,11.5199872,13.3885534,12.1743948,12.2267744,12.1352484,12.274681,13.1276219,13.398707,14.219325,15.333375,15.7713009,15.8777583,16.3925585,17.8080407,19.6681444,18.6459409,19.1472875,19.348462,21.40996598,23.03641408
Buildings,Palau,PLW,0.67409225,0.67409225,0.67409225,0.67409225,0.67409225,0.67409225,0.67409225,0.67409225,0.67409225,0.67409225,0.67409225,0.68425173,0.67935434,0.70526523,0.77998902,0.63116212,0.68802738,0.72126765,0.69037005,0.72093375,0.7285535,0.72312375,0.6609307,0.67641846,1.01237478,0.59021062,0.48596657,0.70838805,0.55721696,0.6493047,0.19332378,0.19632625,0.11935639,0.11910129,0.10556285,0.090381889,0.122704901,0.15401304,0.14254062,0.21998228,0.20408969,0.21090307,0.219960379,0.08552069,0.08896884,0.085147338,0.094572321,0.10063203
Buildings,Panama,PAN,0.106722,0.106722,0.1242466,0.115381,0.1149852,0.1267763,0.1455447,0.1485735,0.1515392,0.1549057,0.1389001,0.1545276,0.1574933,0.1572954,0.1662329,0.1722503,0.18121,0.2111913,0.2052596,0.2052596,0.2293097,0.2356596,0.250677,0.2568923,0.2809754,0.2870647,0.3080772,0.3173921,0.3512273,0.3659847,0.3529502,0.3405702,0.4841216,0.506914,0.4027898,0.4357719,0.5798889,0.5378255,0.4387493,0.5116181,0.7544155,0.6708712,0.6792941,0.7359442,0.8782027,0.7774727,0.819907395,0.829069336
Buildings,Papua New Guinea,PNG,0.833695576,0.833695576,0.689602364,0.8684012,1.18005512,0.84270112,0.712737636,0.548295326,0.589777476,0.680268776,0.70457004,0.61761426,0.60540201,0.75132445,0.66373839,0.8057304,0.700177782,0.524382804,0.487147489,0.590657258,0.761822736,0.71361518,0.63173786,0.57045386,0.56633379,0.50977673,0.46903665,0.54246665,0.49072683,0.50334091,0.2292933,0.30612132,0.22706685,0.20535146,0.21924635,0.38157153,0.49551949,0.53008173,0.45529571,0.45933859,0.37256131,0.4142751,0.398041867,0.389177814,0.34909513,0.33889338,0.376405586,0.400523723
Buildings,Paraguay,PRY,0.035227,0.035227,0.0412213,0.0441239,0.0410322,0.0499291,0.0499291,0.0528317,0.064379,0.0701842,0.0583847,0.0699951,0.0786398,0.0815424,0.0930897,0.1019866,0.0988949,0.1072786,0.1130836,0.1217916,0.1275336,0.1333386,0.1448866,0.1564966,0.1680436,0.1853966,0.1922371,0.2069477,0.221848,0.2466119,0.2211371,0.1859099,0.1856572,0.1828182,0.2032619,0.1912016,0.188038,0.190941,0.185135,0.193843,0.190941,0.199585,0.208293,0.214098,0.208293,0.214098,0.217276626,0.21988347
Buildings,Peru,PER,3.8001399,3.8001399,3.0619975,2.8192655,3.9721552,3.4848677,3.8025371,3.5747495,3.8150772,3.8237847,3.9236117,4.2057357,4.3835752,3.4268407,3.7173586,3.6826178,4.2962904,4.5563057,4.8467336,4.3744592,3.957789,4.034261,4.2711883,4.2764501,4.4620279,4.7758334,5.2396242,4.7520119,4.1339239,4.7805614,4.4140443,4.2064805,4.4779714,3.7606287,3.3754788,3.0712358,2.7291801,2.6987272,2.7612614,2.9620881,2.7187341,3.1484235,3.219178,3.7372565,3.7171389,3.8230934,4.120237237,3.995179211
Buildings,Philippines,PHL,3.0210247,3.0210247,3.0371281,3.1103599,3.0678106,3.2656277,3.4127388,3.5625304,3.8459844,3.7991096,3.7676151,3.545097,3.5245592,3.4515219,2.9215125,2.5696992,2.7774764,3.0837416,3.261709,3.7361733,3.261909,3.2280056,3.6471966,3.9792641,4.154985,4.7929917,5.1436575,5.7029982,6.0855726,6.6391791,6.5370494,6.5329639,6.6116747,6.405763,5.9947941,5.1878061,4.937287,4.9756246,4.7834863,5.6648617,6.0202285,6.0096298,5.9003577,6.3504951,7.1853851,7.0816713,7.434663169,8.00778878
